Eday,mrsfl,2005,2009
Omon,agessc,1890,1899
Eday,mrsfl,2010,2014
Amon,cl,1990,2009
Emon,co23D,1990,2009
Oday,omldamax,1900,1909
Emon,co23D,2010,2014
Amon,cl,2010,2014
Emon,cropFracC3,1850,2014
E3hr,gpp,2000,2009
Emon,fBNF,1850,2014
Eday,mrsll,1850,1854
Emon,fDeforestToProduct,1850,2014
Emon,fNdep,1850,2014
Amon,cli,1850,1869
E3hr,gpp,2010,2014
Emon,fNgas,1850,2014
day,hur,1950,1954
Amon,cli,1870,1889
Emon,fNleach,1850,2014
Eday,mrsll,1855,1859
Emon,fNloss,1850,2014
3hr,clt,1990,1999
Emon,fNnetmin,1850,2014
Omon,agessc,1900,1909
Emon,fNup,1850,2014
Emon,fProductDecomp,1850,2014
Eday,mrsll,1860,1864
Emon,fracLut,1850,2014
Emon,grassFracC3,1850,2014
Emon,grassFracC4,1850,2014
Emon,intuaw,1850,2014
3hr,clt,2000,2009
Oday,omldamax,1910,1919
Omon,agessc,1910,1919
Eday,mrsll,1865,1869
Emon,intvaw,1850,2014
Amon,cli,1890,1909
Emon,mrlso,1850,2014
3hr,clt,2010,2014
Eday,mrsll,1870,1874
Emon,mrsfl,1850,1949
Emon,mrsfl,1950,2014
day,hur,1955,1959
Eday,mrsll,1875,1879
Amon,cli,1910,1929
Emon,mrsll,1850,1949
Oday,omldamax,1920,1929
Eday,mrsll,1880,1884
Emon,mrsll,1950,2014
Amon,cli,1930,1949
Emon,mrsol,1850,1949
Eday,mrsll,1885,1889
Emon,mrsol,1950,2014
Omon,agessc,1920,1929
Emon,nLand,1850,2014
Amon,cli,1950,1969
Emon,nLitter,1850,2014
Eday,mrsll,1890,1894
Emon,nMineral,1850,2014
day,hur,1960,1964
Emon,nProduct,1850,2014
Emon,nSoil,1850,2014
Amon,cli,1970,1989
Emon,nVeg,1850,2014
Eday,mrsll,1895,1899
Emon,nep,1850,2014
Emon,nwdFracLut,1850,2014
Emon,orog,1850,2014
Omon,agessc,1930,1939
Oday,omldamax,1930,1939
Eday,mrsll,1900,1904
Emon,rls,1850,2014
Emon,rss,1850,2014
Emon,treeFracBdlDcd,1850,2014
day,hur,1965,1969
Emon,treeFracBdlEvg,1850,2014
Oday,omldamax,1940,1949
Eday,mrsll,1905,1909
Emon,treeFracNdlDcd,1850,2014
Amon,cli,1990,2009
Emon,treeFracNdlEvg,1850,2014
3hr,hfls,1950,1959
Amon,cli,2010,2014
Emon,vegFrac,1850,2014
Emon,vegHeight,1850,2014
Emon,wetlandFrac,1850,2014
Amon,clivi,1850,2014
day,hur,1970,1974
Eday,mrsll,1910,1914
Omon,agessc,1940,1949
Eday,mrsll,1915,1919
Amon,clt,1850,2014
Omon,agessc,1950,1959
Oday,omldamax,1950,1959
Eday,mrsll,1920,1924
3hr,hfls,1960,1969
Amon,clw,1850,1869
Eday,mrsll,1925,1929
day,hur,1975,1979
Oday,omldamax,1960,1969
Omon,agessc,1960,1969
Amon,clw,1870,1889
Eday,mrsll,1930,1934
Eday,mrsll,1935,1939
Oday,omldamax,1970,1979
Amon,clw,1890,1909
Omon,agessc,1970,1979
Amon,clw,1910,1929
Eday,mrsll,1940,1944
day,hur,1980,1984
Oyr,arag,1850,1949
Eday,mrsll,1945,1949
3hr,hfls,1970,1979
Oday,omldamax,1980,1989
Amon,clw,1930,1949
Omon,agessc,1980,1989
Oyr,arag,1950,2014
Eday,mrsll,1950,1954
Eday,mrsll,1955,1959
3hr,hfls,1980,1989
Omon,agessc,1990,1999
Amon,clw,1950,1969
Oday,omldamax,1990,1999
Eday,mrsll,1960,1964
day,hur,1985,1989
Amon,clw,1970,1989
Eday,mrsll,1965,1969
Oyr,chl,1850,1949
Eday,mrsll,1970,1974
day,hur,1990,1994
Amon,clw,1990,2009
Eday,mrsll,1975,1979
Amon,clw,2010,2014
Oyr,chl,1950,2014
Omon,agessc,2000,2009
Eday,mrsll,1980,1984
Amon,co2,1850,1949
Oday,omldamax,2000,2009
Eday,mrsll,1985,1989
day,hur,1995,1999
Eday,mrsll,1990,1994
Oday,omldamax,2010,2014
Omon,agessc,2010,2014
Oyr,detoc,1850,1949
Eday,mrsll,1995,1999
3hr,hfls,1990,1999
Oyr,detoc,1950,2014
Eday,mrsll,2000,2004
day,hur,2000,2004
Oday,tos,1850,1859
Amon,co2,1950,2014
Eday,mrsll,2005,2009
Amon,evspsbl,1850,2014
Omon,arag,1850,1859
Oyr,dfe,1850,1949
Amon,hfls,1850,2014
Eday,mrsll,2010,2014
Amon,hfss,1850,2014
Omon,arag,1860,1869
Oday,tos,1860,1869
day,hur,2005,2009
Eday,mrsol,1850,1854
Oyr,dfe,1950,2014
Eday,mrsol,1855,1859
Oday,tos,1870,1879
Eday,mrsol,1860,1864
Oyr,dissic,1850,1949
3hr,hfls,2000,2009
Amon,hur,1850,1949
Omon,arag,1870,1879
Eday,mrsol,1865,1869
day,hur,2010,2014
Oyr,dissic,1950,2014
Eday,mrsol,1870,1874
Eday,mrsol,1875,1879
Oday,tos,1880,1889
Amon,hur,1950,2014
Amon,hurs,1850,2014
day,hurs,1850,1899
Eday,mrsol,1880,1884
Oyr,dissicnat,1850,1949
Eday,mrsol,1885,1889
Omon,arag,1880,1889
day,hurs,1900,1949
Eday,mrsol,1890,1894
3hr,hfls,2010,2014
Oyr,dissicnat,1950,2014
Oyr,fgco2,1850,2014
Eday,mrsol,1895,1899
Oyr,fgco2nat,1850,2014
Oday,tos,1890,1899
Oyr,no3,1850,1949
Oday,tos,1900,1909
Eday,mrsol,1900,1904
day,hurs,1950,1999
Omon,arag,1890,1899
SImon,siareaacrossline,1850,2014
SImon,siarean,1850,2014
SImon,siareas,1850,2014
Eday,mrsol,1905,1909
Oyr,no3,1950,2014
SImon,sicompstren,1850,2014
day,hurs,2000,2014
SImon,siconc,1850,2014
Oday,tos,1910,1919
3hr,hfss,1950,1959
SImon,siconca,1850,2014
Eday,mrsol,1910,1914
Amon,hus,1850,1949
SImon,sidivvel,1850,2014
Oyr,o2,1850,1949
SImon,sidmassevapsubl,1850,2014
Eday,mrsol,1915,1919
SImon,sidmasstranx,1850,2014
day,hursmax,1850,1899
SImon,sidmasstrany,1850,2014
SImon,siextentn,1850,2014
SImon,siextents,1850,2014
Eday,mrsol,1920,1924
Oday,tos,1920,1929
Oyr,o2,1950,2014
Omon,arag,1900,1909
3hr,hfss,1960,1969
SImon,siflfwbot,1850,2014
SImon,sifllatstop,1850,2014
Eday,mrsol,1925,1929
SImon,siflsensupbot,1850,2014
Eday,mrsol,1930,1934
Amon,hus,1950,2014
SImon,simass,1850,2014
SImon,simassacrossline,1850,2014
Oyr,po4,1850,1949
SImon,sipr,1850,2014
Amon,huss,1850,2014
Oday,tos,1930,1939
Amon,pfull,1850,2014
SImon,sisnconc,1850,2014
Amon,phalf,1850,2014
SImon,sisnmass,1850,2014
Eday,mrsol,1935,1939
SImon,sisnthick,1850,2014
Oyr,po4,1950,2014
day,hursmax,1900,1949
Amon,pr,1850,2014
SImon,sispeed,1850,2014
Amon,prc,1850,2014
Eday,mrsol,1940,1944
Oday,tos,1940,1949
SImon,sistrxdtop,1850,2014
Amon,prsn,1850,2014
SImon,sistrxubot,1850,2014
3hr,hfss,1970,1979
Amon,prw,1850,2014
Oyr,talk,1850,1949
Eday,mrsol,1945,1949
SImon,sistrydtop,1850,2014
Oday,tos,1950,1959
Eday,mrsol,1950,1954
Amon,ps,1850,2014
SImon,sistryubot,1850,2014
Omon,arag,1910,1919
Eday,mrsol,1955,1959
Amon,psl,1850,2014
Oyr,talk,1950,2014
SImon,sithick,1850,2014
SImon,siu,1850,2014
Amon,rlds,1850,2014
Eday,mrsol,1960,1964
day,hursmax,1950,1999
SImon,siv,1850,2014
Eday,mrsol,1965,1969
Amon,rldscs,1850,2014
SImon,sivol,1850,2014
SImon,sivoln,1850,2014
Amon,rlus,1850,2014
SImon,sivols,1850,2014
Amon,rlut,1850,2014
Omon,arag,1920,1929
SImon,sndmasssnf,1850,2014
Eday,mrsol,1970,1974
SImon,snmassacrossline,1850,2014
day,hursmax,2000,2014
Oday,tos,1960,1969
Eday,mrsol,1975,1979
Amon,rlutcs,1850,2014
Eday,mrsol,1980,1984
Amon,rsds,1850,2014
Amon,rsdscs,1850,2014
Eday,mrsol,1985,1989
Amon,rsdt,1850,2014
Omon,arag,1930,1939
Oday,tos,1970,1979
Eday,mrsol,1990,1994
3hr,hfss,1980,1989
Eday,mrsol,1995,1999
Amon,rsus,1850,2014
day,hursmin,1850,1899
Amon,rsuscs,1850,2014
Amon,rsut,1850,2014
Eday,mrsol,2000,2004
Amon,rsutcs,1850,2014
Omon,arag,1940,1949
day,hursmin,1900,1949
Amon,rtmt,1850,2014
Eday,mrsol,2005,2009
Amon,sbl,1850,2014
Amon,sci,1850,2014
Oday,tos,1980,1989
3hr,hfss,1990,1999
Eday,mrsol,2010,2014
Amon,sfcWind,1850,2014
Oday,tos,1990,1999
Amon,ta,1850,1949
Oday,tos,2000,2009
Omon,arag,1950,1959
day,hursmin,1950,1999
Oday,tos,2010,2014
Amon,ta,1950,2014
Amon,tas,1850,2014
day,hursmin,2000,2014
Amon,tasmax,1850,2014
Oday,tossq,1850,1859
Amon,tasmin,1850,2014
Omon,arag,1960,1969
Amon,tauu,1850,2014
3hr,hfss,2000,2009
Amon,tauv,1850,2014
day,hus,1950,1954
Oday,tossq,1860,1869
Amon,ts,1850,2014
Oday,tossq,1870,1879
3hr,hfss,2010,2014
Omon,arag,1970,1979
day,hus,1955,1959
Amon,ua,1850,1949
Omon,arag,1980,1989
Oday,tossq,1880,1889
3hr,huss,1950,1959
Oday,tossq,1890,1899
day,hus,1960,1964
Omon,arag,1990,1999
Oday,tossq,1900,1909
Amon,ua,1950,2014
Omon,arag,2000,2009
Oday,tossq,1910,1919
day,hus,1965,1969
Amon,uas,1850,2014
Omon,arag,2010,2014
Omon,bigthetao,1850,1859
Oday,tossq,1920,1929
3hr,huss,1960,1969
Omon,bigthetao,1860,1869
Amon,va,1850,1949
day,hus,1970,1974
3hr,huss,1970,1979
Oday,tossq,1930,1939
Omon,bigthetao,1870,1879
day,hus,1975,1979
3hr,huss,1980,1989
Omon,bigthetao,1880,1889
Amon,va,1950,2014
Oday,tossq,1940,1949
day,hus,1980,1984
Amon,vas,1850,2014
Omon,bigthetao,1890,1899
3hr,huss,1990,1999
Omon,bigthetao,1900,1909
Amon,wap,1850,1949
Oday,tossq,1950,1959
day,hus,1985,1989
Oday,tossq,1960,1969
Omon,bigthetao,1910,1919
Amon,wap,1950,2014
day,hus,1990,1994
Oday,tossq,1970,1979
Omon,bigthetao,1920,1929
Amon,zg,1850,1949
Oday,tossq,1980,1989
3hr,huss,2000,2009
Omon,bigthetao,1930,1939
Oday,tossq,1990,1999
day,hus,1995,1999
Amon,zg,1950,2014
Omon,bigthetao,1940,1949
3hr,huss,2010,2014
3hr,mrsos,1950,1959
Oday,tossq,2000,2009
day,hus,2000,2004
Omon,bigthetao,1950,1959
3hr,mrsos,1960,1969
Oday,tossq,2010,2014
day,hus,2005,2009
3hr,mrsos,1970,1979
Omon,bigthetao,1960,1969
day,hus,2010,2014
3hr,mrsos,1980,1989
Omon,bigthetao,1970,1979
day,huss,1850,1899
Omon,bigthetao,1980,1989
3hr,mrsos,1990,1999
day,huss,1900,1949
3hr,mrsos,2000,2009
Omon,bigthetao,1990,1999
3hr,mrsos,2010,2014
day,huss,1950,1999
Omon,bigthetao,2000,2009
day,huss,2000,2014
Omon,bigthetao,2010,2014
Omon,bigthetaoga,1850,2014
day,mrro,1950,1999
3hr,pr,1950,1959
day,mrro,2000,2014
day,mrso,1850,1899
Omon,chl,1850,1859
3hr,pr,1960,1969
day,mrso,1900,1949
day,mrso,1950,1999
Omon,chl,1860,1869
day,mrso,2000,2014
day,mrsos,1850,1899
Omon,chl,1870,1879
day,mrsos,1900,1949
3hr,pr,1970,1979
day,mrsos,1950,1999
Omon,chl,1880,1889
day,mrsos,2000,2014
3hr,pr,1980,1989
day,pr,1850,1899
3hr,pr,1990,1999
day,pr,1900,1949
Omon,chl,1890,1899
day,pr,1950,1999
Omon,chl,1900,1909
day,pr,2000,2014
3hr,pr,2000,2009
day,prc,1950,1999
Omon,chl,1910,1919
day,prc,2000,2014
3hr,pr,2010,2014
day,prsn,1950,1999
Omon,chl,1920,1929
3hr,prc,1950,1959
day,prsn,2000,2014
3hr,prc,1960,1969
Omon,chl,1930,1939
day,psl,1850,1899
3hr,prc,1970,1979
3hr,prc,1980,1989
day,psl,1900,1949
3hr,prc,1990,1999
Omon,chl,1940,1949
day,psl,1950,1999
Omon,chl,1950,1959
day,psl,2000,2014
3hr,prc,2000,2009
3hr,prc,2010,2014
day,rlds,1950,1999
Omon,chl,1960,1969
day,rlds,2000,2014
Omon,chl,1970,1979
3hr,prsn,1950,1959
Omon,chl,1980,1989
day,rlus,1950,1999
3hr,prsn,1960,1969
day,rlus,2000,2014
3hr,prsn,1970,1979
day,rlut,1950,1999
Omon,chl,1990,1999
3hr,prsn,1980,1989
Omon,chl,2000,2009
day,rlut,2000,2014
3hr,prsn,1990,1999
Omon,chl,2010,2014
day,rsds,1950,1999
Omon,chlos,1850,2014
day,rsds,2000,2014
3hr,prsn,2000,2009
Omon,detoc,1850,1859
day,rsus,1950,1999
3hr,prsn,2010,2014
Omon,detoc,1860,1869
day,rsus,2000,2014
day,sfcWind,1850,1899
Omon,detoc,1870,1879
3hr,ps,1950,1959
day,sfcWind,1900,1949
day,sfcWind,1950,1999
Omon,detoc,1880,1889
3hr,ps,1960,1969
day,sfcWind,2000,2014
Omon,detoc,1890,1899
Omon,detoc,1900,1909
day,sfcWindmax,1950,1999
Omon,detoc,1910,1919
day,sfcWindmax,2000,2014
day,snw,1950,1999
3hr,ps,1970,1979
day,snw,2000,2014
Omon,detoc,1920,1929
Omon,detoc,1930,1939
day,ta,1950,1954
Omon,detoc,1940,1949
3hr,ps,1980,1989
day,ta,1955,1959
3hr,ps,1990,1999
day,ta,1960,1964
3hr,ps,2000,2009
Omon,detoc,1950,1959
day,ta,1965,1969
3hr,ps,2010,2014
day,ta,1970,1974
Omon,detoc,1960,1969
day,ta,1975,1979
Omon,detoc,1970,1979
3hr,rlds,1950,1959
Omon,detoc,1980,1989
day,ta,1980,1984
3hr,rlds,1960,1969
day,ta,1985,1989
Omon,detoc,1990,1999
day,ta,1990,1994
3hr,rlds,1970,1979
Omon,detoc,2000,2009
day,ta,1995,1999
Omon,detoc,2010,2014
Omon,dfeos,1850,2014
day,ta,2000,2004
3hr,rlds,1980,1989
Omon,dissic,1850,1859
day,ta,2005,2009
3hr,rlds,1990,1999
day,ta,2010,2014
Omon,dissic,1860,1869
Omon,dissic,1870,1879
3hr,rlds,2000,2009
day,tas,1850,1899
3hr,rlds,2010,2014
Omon,dissic,1880,1889
day,tas,1900,1949
3hr,rldscs,1950,1959
day,tas,1950,1999
Omon,dissic,1890,1899
day,tas,2000,2014
3hr,rldscs,1960,1969
Omon,dissic,1900,1909
day,tasmax,1850,1899
Omon,dissic,1910,1919
day,tasmax,1900,1949
Omon,dissic,1920,1929
day,tasmax,1950,1999
3hr,rldscs,1970,1979
Omon,dissic,1930,1939
day,tasmax,2000,2014
Omon,dissic,1940,1949
day,tasmin,1850,1899
Omon,dissic,1950,1959
3hr,rldscs,1980,1989
day,tasmin,1900,1949
Omon,dissic,1960,1969
Omon,dissic,1970,1979
3hr,rldscs,1990,1999
day,tasmin,1950,1999
Omon,dissic,1980,1989
day,tasmin,2000,2014
Omon,dissic,1990,1999
3hr,rldscs,2000,2009
Omon,dissic,2000,2009
3hr,rldscs,2010,2014
day,ua,1950,1954
Omon,dissic,2010,2014
Omon,dissicnatos,1850,2014
day,ua,1955,1959
3hr,rlus,1950,1959
Omon,dissicos,1850,2014
Omon,eparag100,1850,2014
day,ua,1960,1964
3hr,rlus,1960,1969
Omon,epc100,1850,2014
day,ua,1965,1969
Omon,evs,1850,2014
3hr,rlus,1970,1979
Omon,fgco2,1850,2014
Omon,fgco2nat,1850,2014
day,ua,1970,1974
Omon,fgo2,1850,2014
Omon,friver,1850,2014
Omon,fsitherm,1850,2014
Omon,hfbasinpmadv,1850,2014
Omon,hfds,1850,2014
3hr,rlus,1980,1989
day,ua,1975,1979
Omon,hfevapds,1850,2014
Omon,hflso,1850,2014
day,ua,1980,1984
Omon,hfrainds,1850,2014
3hr,rlus,1990,1999
Omon,hfsifrazil2d,1850,2014
day,ua,1985,1989
Omon,hfsso,1850,2014
Omon,htovgyre,1850,2014
Omon,htovovrt,1850,2014
Omon,intpp,1850,2014
day,ua,1990,1994
Omon,masscello,1850,1859
3hr,rlus,2000,2009
Omon,masscello,1860,1869
day,ua,1995,1999
3hr,rlus,2010,2014
Omon,masscello,1870,1879
3hr,rsds,1950,1959
day,ua,2000,2004
3hr,rsds,1960,1969
Omon,masscello,1880,1889
3hr,rsds,1970,1979
day,ua,2005,2009
Omon,masscello,1890,1899
day,ua,2010,2014
3hr,rsds,1980,1989
Omon,masscello,1900,1909
Omon,masscello,1910,1919
3hr,rsds,1990,1999
day,uas,1950,1999
day,uas,2000,2014
Omon,masscello,1920,1929
3hr,rsds,2000,2009
Omon,masscello,1930,1939
3hr,rsds,2010,2014
day,va,1950,1954
Omon,masscello,1940,1949
Omon,masscello,1950,1959
day,va,1955,1959
3hr,rsdscs,1950,1959
Omon,masscello,1960,1969
day,va,1960,1964
3hr,rsdscs,1960,1969
Omon,masscello,1970,1979
day,va,1965,1969
Omon,masscello,1980,1989
3hr,rsdscs,1970,1979
day,va,1970,1974
Omon,masscello,1990,1999
3hr,rsdscs,1980,1989
Omon,masscello,2000,2009
day,va,1975,1979
Omon,masscello,2010,2014
3hr,rsdscs,1990,1999
Omon,masso,1850,2014
Omon,mfo,1850,2014
day,va,1980,1984
3hr,rsdscs,2000,2009
Omon,mlotst,1850,2014
day,va,1985,1989
Omon,msftbarot,1850,2014
3hr,rsdscs,2010,2014
day,va,1990,1994
Omon,msftmrho,1850,2014
Omon,msftmz,1850,1859
Omon,msftmz,1860,1869
Omon,msftmz,1870,1879
Omon,msftmz,1880,1889
Omon,msftmz,1890,1899
Omon,msftmz,1900,1909
3hr,rsus,1950,1959
Omon,msftmz,1910,1919
Omon,msftmz,1920,1929
Omon,msftmz,1930,1939
Omon,msftmz,1940,1949
Omon,msftmz,1950,1959
Omon,msftmz,1960,1969
Omon,msftmz,1970,1979
Omon,msftmz,1980,1989
Omon,msftmz,1990,1999
day,va,1995,1999
Omon,msftmz,2000,2009
Omon,msftmz,2010,2014
day,va,2000,2004
Omon,msftyrho,1850,2014
3hr,rsus,1960,1969
Omon,msftyz,1850,1859
Omon,msftyz,1860,1869
Omon,msftyz,1870,1879
day,va,2005,2009
Omon,msftyz,1880,1889
Omon,msftyz,1890,1899
Omon,msftyz,1900,1909
Omon,msftyz,1910,1919
3hr,rsus,1970,1979
Omon,msftyz,1920,1929
Omon,msftyz,1930,1939
Omon,msftyz,1940,1949
Omon,msftyz,1950,1959
Omon,msftyz,1960,1969
Omon,msftyz,1970,1979
Omon,msftyz,1980,1989
Omon,msftyz,1990,1999
Omon,msftyz,2000,2009
Omon,msftyz,2010,2014
day,va,2010,2014
3hr,rsus,1980,1989
Omon,no3,1850,1859
day,vas,1950,1999
Omon,no3,1860,1869
day,vas,2000,2014
3hr,rsus,1990,1999
day,wap,1950,1954
Omon,no3,1870,1879
day,wap,1955,1959
3hr,rsus,2000,2009
day,wap,1960,1964
3hr,rsus,2010,2014
day,wap,1965,1969
Omon,no3,1880,1889
3hr,rsuscs,1950,1959
day,wap,1970,1974
Omon,no3,1890,1899
3hr,rsuscs,1960,1969
day,wap,1975,1979
Omon,no3,1900,1909
3hr,rsuscs,1970,1979
day,wap,1980,1984
Omon,no3,1910,1919
3hr,rsuscs,1980,1989
day,wap,1985,1989
Omon,no3,1920,1929
day,wap,1990,1994
3hr,rsuscs,1990,1999
day,wap,1995,1999
Omon,no3,1930,1939
3hr,rsuscs,2000,2009
Omon,no3,1940,1949
day,wap,2000,2004
3hr,rsuscs,2010,2014
day,wap,2005,2009
Omon,no3,1950,1959
day,wap,2010,2014
Omon,no3,1960,1969
3hr,tas,1950,1959
Omon,no3,1970,1979
Omon,no3,1980,1989
3hr,tas,1960,1969
Omon,no3,1990,1999
Omon,no3,2000,2009
3hr,tas,1970,1979
Omon,no3,2010,2014
Omon,no3os,1850,2014
3hr,tas,1980,1989
Omon,o2,1850,1859
3hr,tas,1990,1999
Omon,o2,1860,1869
Omon,o2,1870,1879
3hr,tas,2000,2009
Omon,o2,1880,1889
3hr,tas,2010,2014
Omon,o2,1890,1899
Omon,o2,1900,1909
3hr,uas,1950,1959
Omon,o2,1910,1919
Omon,o2,1920,1929
3hr,uas,1960,1969
Omon,o2,1930,1939
Omon,o2,1940,1949
Omon,o2,1950,1959
3hr,uas,1970,1979
Omon,o2,1960,1969
Omon,o2,1970,1979
3hr,uas,1980,1989
Omon,o2,1980,1989
Omon,o2,1990,1999
3hr,uas,1990,1999
Omon,o2,2000,2009
Omon,o2,2010,2014
Omon,o2os,1850,2014
Omon,obvfsq,1850,1859
3hr,uas,2000,2009
Omon,obvfsq,1860,1869
3hr,uas,2010,2014
Omon,obvfsq,1870,1879
3hr,vas,1950,1959
Omon,obvfsq,1880,1889
Omon,obvfsq,1890,1899
3hr,vas,1960,1969
Omon,obvfsq,1900,1909
3hr,vas,1970,1979
Omon,obvfsq,1910,1919
Omon,obvfsq,1920,1929
3hr,vas,1980,1989
Omon,obvfsq,1930,1939
3hr,vas,1990,1999
Omon,obvfsq,1940,1949
Omon,obvfsq,1950,1959
3hr,vas,2000,2009
Omon,obvfsq,1960,1969
3hr,vas,2010,2014
Omon,obvfsq,1970,1979
Omon,obvfsq,1980,1989
Omon,obvfsq,1990,1999
Omon,obvfsq,2000,2009
Omon,obvfsq,2010,2014
Omon,pbo,1850,2014
Omon,phycos,1850,2014
Omon,phynos,1850,2014
Omon,po4,1850,1859
Omon,po4,1860,1869
Omon,po4,1870,1879
Omon,po4,1880,1889
Omon,po4,1890,1899
Omon,po4,1900,1909
Omon,po4,1910,1919
Omon,po4,1920,1929
Omon,po4,1930,1939
Omon,po4,1940,1949
Omon,po4,1950,1959
Omon,po4,1960,1969
Omon,po4,1970,1979
Omon,po4,1980,1989
Omon,po4,1990,1999
Omon,po4,2000,2009
Omon,po4,2010,2014
Omon,po4os,1850,2014
Omon,prra,1850,2014
Omon,prsn,1850,2014
Omon,pso,1850,2014
Omon,rlntds,1850,2014
Omon,rsntds,1850,2014
Omon,sfriver,1850,2014
Omon,sltovgyre,1850,2014
Omon,sltovovrt,1850,2014
Omon,so,1850,1859
Omon,so,1860,1869
Omon,so,1870,1879
Omon,so,1880,1889
Omon,so,1890,1899
Omon,so,1900,1909
Omon,so,1910,1919
Omon,so,1920,1929
Omon,so,1930,1939
Omon,so,1940,1949
Omon,so,1950,1959
Omon,so,1960,1969
Omon,so,1970,1979
Omon,so,1980,1989
Omon,so,1990,1999
Omon,so,2000,2009
Omon,so,2010,2014
Omon,sob,1850,2014
Omon,soga,1850,2014
Omon,sos,1850,2014
Omon,sosga,1850,2014
Omon,spco2,1850,2014
Omon,spco2nat,1850,2014
Omon,talk,1850,1859
Omon,talk,1860,1869
Omon,talk,1870,1879
Omon,talk,1880,1889
Omon,talk,1890,1899
Omon,talk,1900,1909
Omon,talk,1910,1919
Omon,talk,1920,1929
Omon,talk,1930,1939
Omon,talk,1940,1949
Omon,talk,1950,1959
Omon,talk,1960,1969
Omon,talk,1970,1979
Omon,talk,1980,1989
Omon,talk,1990,1999
Omon,talk,2000,2009
Omon,talk,2010,2014
Omon,talkos,1850,2014
Omon,tauuo,1850,2014
Omon,tauvo,1850,2014
Omon,thetao,1850,1859
Omon,thetao,1860,1869
